title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,date
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Hip Adduction (Machine),,,2,normal,99.79,16.0,,,,2024-05-08
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Seated Calf Raise,,,0,normal,63.5,13.0,,,,2024-05-08
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Seated Calf Raise,,,1,normal,63.5,12.0,,,,2024-05-08
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Seated Calf Raise,,,2,normal,63.5,9.0,,,,2024-05-08
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Seated Leg Curl (Machine),,Single leg,0,normal,34.02,8.0,,,,2024-05-08
Leg day,"May 8, 2024, 8:44 AM","May 8, 2024, 10:03 AM",,Seated Leg Curl (Machine),,Single leg,1,normal,31.75,9.0,,,,2024-05-08
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,0,normal,92.98643585,12.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,1,normal,74.84643585,10.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,2,normal,74.84643585,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,3,normal,74.84643585,7.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,4,normal,68.03643585,8.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Pull Up (Assisted),,5 eccentric,5,normal,68.03643585,7.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Hammer Curl (Dumbbell),,,0,normal,15.88,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Hammer Curl (Dumbbell),,,1,normal,13.61,11.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Hammer Curl (Dumbbell),,,2,normal,13.61,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Seated Incline Curl (Dumbbell),,,0,normal,11.34,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Seated Incline Curl (Dumbbell),,,1,normal,11.34,8.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Seated Incline Curl (Dumbbell),,,2,normal,9.07,10.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Side Bend (Dumbbell),,,0,normal,27.22,16.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Side Bend (Dumbbell),,,1,normal,27.22,8.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Side Bend (Dumbbell),,,2,normal,27.22,5.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,T Bar Row,,,0,normal,36.29,11.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,T Bar Row,,,1,normal,36.29,8.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,T Bar Row,,,2,normal,31.75,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,T Bar Row,,,3,normal,31.75,7.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Reverse neck curl,,,0,normal,11.34,21.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Reverse neck curl,,,1,normal,11.34,21.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Reverse neck curl,,,2,normal,11.34,21.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Face Pull,,,0,normal,22.68,9.0,,,,2024-05-07
Pull to edit,"May 7, 2024, 8:46 AM","May 7, 2024, 10:37 AM",,Face Pull,,,1,normal,19.28,10.0,,,,2024-05-07
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Reverse grip bench press,,,0,normal,27.22,10.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Reverse grip bench press,,,1,normal,27.22,8.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Reverse grip bench press,,,2,normal,24.95,8.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Cable Crunch,,,0,normal,39.69,11.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Cable Crunch,,,1,normal,37.42,10.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Cable Crunch,,,2,normal,37.42,9.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Overhead Press (Barbell),,,0,normal,47.63,7.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Overhead Press (Barbell),,,1,normal,47.63,5.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Overhead Press (Barbell),,,2,normal,43.09,8.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Overhead Press (Barbell),,,3,normal,43.09,6.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Seated reverse fly,,,0,normal,5.67,14.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Seated reverse fly,,,1,normal,5.67,12.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Seated reverse fly,,,2,normal,5.67,12.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,tricep pushdown single arm,,,0,normal,5.67,11.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,tricep pushdown single arm,,,1,normal,5.67,8.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Triceps Extension (Cable),,,0,normal,19.28,9.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Triceps Extension (Cable),,,1,normal,17.01,10.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Neck curl (plate),,,0,normal,11.34,22.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Neck curl (plate),,,1,normal,11.34,22.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Neck curl (plate),,,2,normal,11.34,22.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Bench Press (Barbell),,Rgbp,0,normal,61.24,9.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Bench Press (Barbell),,Rgbp,1,normal,61.24,8.0,,,,2024-05-06
Push,"May 6, 2024, 8:36 AM","May 6, 2024, 10:37 AM",,Bench Press (Barbell),,Rgbp,2,normal,61.24,6.0,,,,2024-05-06
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Seated Incline Curl (Dumbbell),,,0,normal,11.34,14.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Seated Incline Curl (Dumbbell),,,1,normal,11.34,12.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Seated Incline Curl (Dumbbell),,,2,normal,11.34,9.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Triceps Extension (Cable),,,0,normal,19.28,11.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Triceps Extension (Cable),,,1,normal,19.28,10.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Triceps Extension (Cable),,,2,normal,19.28,9.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,tricep pushdown single arm,,,0,normal,9.07,13.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,tricep pushdown single arm,,,1,normal,9.07,11.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,tricep pushdown single arm,,,2,normal,9.07,9.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Reverse Curl (Barbell),,,0,normal,22.68,13.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Reverse Curl (Barbell),,,1,normal,22.68,12.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Reverse Curl (Barbell),,,2,normal,22.68,11.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Pullover (Dumbbell),,,0,normal,15.88,11.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Pullover (Dumbbell),,,1,normal,15.88,9.0,,,,2024-05-05
Arms mostly,"May 5, 2024, 3:47 PM","May 5, 2024, 5:29 PM",,Pullover (Dumbbell),,,2,normal,15.88,6.0,,,,2024-05-05
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Squat (Barbell),,,0,normal,115.67,4.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Squat (Barbell),,,1,normal,106.59,4.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Squat (Barbell),,,2,normal,102.06,3.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Lying Leg Curl (Machine),,,0,normal,56.7,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Lying Leg Curl (Machine),,,1,normal,56.7,10.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Lying Leg Curl (Machine),,,2,normal,49.9,9.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Leg Extension (Machine),,,0,normal,74.84,15.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Leg Extension (Machine),,,1,normal,74.84,13.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Leg Extension (Machine),,,2,normal,74.84,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Leg Extension (Machine),,,3,normal,58.97,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Leg Extension (Machine),,,4,normal,58.97,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Abduction (Machine),,,0,normal,99.79,14.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Abduction (Machine),,,1,normal,99.79,15.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Abduction (Machine),,,2,normal,92.99,14.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Adduction (Machine),,,0,normal,99.79,16.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Adduction (Machine),,,1,normal,99.79,18.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Hip Adduction (Machine),,,2,normal,92.99,15.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Calf Raise,,,0,normal,63.5,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Calf Raise,,,1,normal,63.5,11.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Calf Raise,,,2,normal,63.5,8.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Leg Curl (Machine),,,0,normal,63.5,12.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Leg Curl (Machine),,,1,normal,72.57,13.0,,,,2024-05-04
Leg day,"May 4, 2024, 6:04 PM","May 4, 2024, 6:48 PM",,Seated Leg Curl (Machine),,,2,normal,72.57,11.0,,,,2024-05-04
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,0,normal,92.98643585,12.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,1,normal,74.84643585,11.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,2,normal,74.84643585,10.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,3,normal,74.84643585,6.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,4,normal,68.03643585,9.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Pull Up (Assisted),,4.5 8 eccentric,5,normal,68.03643585,8.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Hammer Curl (Dumbbell),,,0,normal,15.88,9.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Hammer Curl (Dumbbell),,,1,normal,13.61,10.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Hammer Curl (Dumbbell),,,2,normal,13.61,9.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Seated Incline Curl (Dumbbell),,,0,normal,10.21,13.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Seated Incline Curl (Dumbbell),,,1,normal,10.21,10.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Seated Incline Curl (Dumbbell),,,2,normal,10.21,9.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Side Bend (Dumbbell),,,0,normal,29.48,17.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Side Bend (Dumbbell),,,1,normal,29.48,8.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Side Bend (Dumbbell),,,2,normal,29.48,5.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,T Bar Row,,,0,normal,36.29,10.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,T Bar Row,,,1,normal,36.29,8.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,T Bar Row,,,2,normal,31.75,8.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,T Bar Row,,,3,normal,27.22,9.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Face Pull,,,0,normal,22.68,11.0,,,,2024-05-03
Pull to edit,"May 3, 2024, 8:34 AM","May 3, 2024, 9:40 AM",,Face Pull,,,1,normal,20.41,9.0,,,,2024-05-03
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Reverse grip bench press,,Dumbbells,0,normal,27.22,12.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Reverse grip bench press,,Dumbbells,1,normal,27.22,11.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Reverse grip bench press,,Dumbbells,2,normal,27.22,9.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Cable Crunch,,,0,normal,38.56,11.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Cable Crunch,,,1,normal,38.56,9.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Cable Crunch,,,2,normal,34.02,11.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Lateral Raise (Dumbbell),,,0,normal,7.94,20.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Lateral Raise (Dumbbell),,,1,normal,7.94,20.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Lateral Raise (Dumbbell),,,2,normal,7.94,17.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Seated reverse fly,,,0,normal,5.67,18.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Seated reverse fly,,,1,normal,5.67,14.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Seated reverse fly,,,2,normal,5.67,12.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,tricep pushdown single arm,,,0,normal,9.07,8.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,tricep pushdown single arm,,,1,normal,6.8,10.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Triceps Extension (Cable),,,0,normal,18.14,9.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Triceps Extension (Cable),,,1,normal,15.88,11.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Neck curl (plate),,,0,normal,11.34,22.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Neck curl (plate),,,1,normal,11.34,22.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Neck curl (plate),,,2,normal,11.34,21.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Chest Fly (Machine),,,0,normal,58.97,12.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Chest Fly (Machine),,,1,normal,58.97,11.0,,,,2024-05-02
Push,"May 2, 2024, 8:55 AM","May 2, 2024, 10:05 AM",,Chest Fly (Machine),,,2,normal,58.97,9.0,,,,2024-05-02
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Press (Machine),,Straight up irritates my knees or maybe i just went to heavy too fast,0,normal,163.29,12.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Press (Machine),,Straight up irritates my knees or maybe i just went to heavy too fast,1,normal,185.97,8.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Leg Curl (Machine),,Gl machine,0,normal,65.77,12.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Leg Curl (Machine),,Gl machine,1,normal,65.77,11.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Leg Curl (Machine),,Gl machine,2,normal,65.77,10.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Extension (Machine),,,0,normal,65.77,14.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Extension (Machine),,,1,normal,65.77,13.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Extension (Machine),,,2,normal,65.77,14.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Leg Extension (Machine),,,3,normal,65.77,15.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Abduction (Machine),,,0,normal,99.79,16.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Abduction (Machine),,,1,normal,99.79,15.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Abduction (Machine),,,2,normal,92.99,14.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Adduction (Machine),,,0,normal,86.18,19.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Adduction (Machine),,,1,normal,92.99,21.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Hip Adduction (Machine),,,2,normal,92.99,18.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Calf Raise,,,0,normal,63.5,10.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Calf Raise,,,1,normal,49.9,14.0,,,,2024-05-01
Leg day,"May 1, 2024, 8:39 AM","May 1, 2024, 9:51 AM",,Seated Calf Raise,,,2,normal,49.9,13.0,,,,2024-05-01
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,0,normal,92.98643585,12.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,1,normal,72.57643585000001,11.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,2,normal,72.57643585000001,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,3,normal,72.57643585000001,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,4,normal,65.76643585000001,9.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Pull Up (Assisted),,5 pull ups 7 eccentric,5,normal,65.76643585000001,8.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Hammer Curl (Dumbbell),,,0,normal,15.88,8.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Hammer Curl (Dumbbell),,,1,normal,13.61,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Hammer Curl (Dumbbell),,,2,normal,13.61,9.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Seated Incline Curl (Dumbbell),,,0,normal,10.21,13.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Seated Incline Curl (Dumbbell),,,1,normal,10.21,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Seated Incline Curl (Dumbbell),,,2,normal,10.21,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Side Bend (Dumbbell),,,0,normal,29.48,16.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Side Bend (Dumbbell),,,1,normal,29.48,10.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Side Bend (Dumbbell),,,2,normal,29.48,6.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,T Bar Row,,,0,normal,36.29,9.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,T Bar Row,,,1,normal,36.29,8.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,T Bar Row,,,2,normal,31.75,9.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,T Bar Row,,,3,normal,31.75,7.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Reverse neck curl,,,0,normal,11.34,20.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Reverse neck curl,,,1,normal,11.34,20.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Reverse neck curl,,,2,normal,11.34,202.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Face Pull,,,0,normal,18.14,12.0,,,,2024-04-30
Pull to edit,"Apr 30, 2024, 8:50 AM","Apr 30, 2024, 10:07 AM",,Face Pull,,,1,normal,22.68,9.0,,,,2024-04-30
Meh push,"Apr 29, 2024, 9:12 AM","Apr 29, 2024, 10:31 AM",,Chest Fly (Machine),,,0,normal,45.36,15.0,,,,2024-04-29
Meh push,"Apr 29, 2024, 9:12 AM","Apr 29, 2024, 10:31 AM",,Chest Fly (Machine),,,1,normal,58.97,10.0,,,,2024-04-29
